,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6595.164233330847
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,761.0733241621181
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,3635.9112676157606
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5599.661146497601
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,6790.728769375285
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,18441.74643951903
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1506.7630827300738
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2716.0272566869403
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2434.798723213386
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,9264.89776355402
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,9304.192196809694
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5199.078568157108
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3563.5559862437403
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13018.334765329872
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1367.5778973441609
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,3954.057782397651
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3263.029713454809
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,658.5646862184283
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1100.844270939825
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589.592687137115
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2051.8160815554247
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,714.3540082813812
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3053.3765966270366
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,5647.4862589076165
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1119.2866060348306
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2330.2533374743607
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3057.314363172722
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,724.0582624429081
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,1894.9542361109513
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,664.9512817066268
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,379.6907063552094
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3078.4991838753585
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2036.5943685739378
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,2064.2122308170615
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,504.3087586237888
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3021.386326411325
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,7594.778128182037
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7770.766075513068
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,697.5736016947608
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1811.0187420209948
4387,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,6694.682333984774
4388,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,612.7762644729411
4389,1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,12493.070365142907
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3259.339188339477
4391,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,759.5590487095983
4392,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,466.0471024937338
4393,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,3628.3819219669563
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2106.2928897699617
4395,2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,14490.504796549307
4396,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1476.3576633337818
4397,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,2992.453460849501
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1499.723579930262
4399,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,782.2787855466003
4400,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,17468.01108842964
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,625.420193067702
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,779.8613617964922
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1327.132308848393
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,805.4748122539673
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1505.4451702629415
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,641.3830755154523
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,6373.014578300804
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,883.8691930732654
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,601.0727571557596
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,7616.746768690581
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,477.59970959250114
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6856.198586544608
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,5106.856065907076
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,6518.899683743559
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3655.558014321028
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,474.9881656156388
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,8301.83601348033
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,837.2424343419976
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,3295.794943467672
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2324.023598223412
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,3738.8446103008205
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,5839.224836839516
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1103.8318249418342
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,17671.68595098762
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,705.0581867034068
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4901.640823801977
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,7887.836806528193
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,519.2304374413205
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,499.2784092097479
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,5458.600796181714
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1036.3079140194359
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,15507.485380160182
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,501.9861882566251
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1672.8617253595041
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,5147.7296622632
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,2853.263499760979
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,13881.14519010482
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1030.8337896819178
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4077.1621495044437
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4229.121485147895
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,10656.46285573703
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,732.30936283373
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,2756.281747897698
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,5639.433292824645
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,690.884924566639
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,505.3012226724125
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,444.49974711441615
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,694.929064299342
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1427.2814529210184
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,510.9219173599935
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3513.5715218281243
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,621.9283367338152
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,681.0421163070909
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2484.373730418199
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,11866.646460040296
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2211.9771585877793
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4564.039211743359
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2278.4518928424427
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,5658.814468676207
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4104.67549952064
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3175.466493343241
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,923.271472250277
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,9654.01872094383
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,3801.7329010104136
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,2896.010021785975
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,8020.89505972949
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,671.9902073682489
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,3649.4310708417247
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6442.247966519929
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,4395.863526133476
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,629.3842747838119
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1106.5267757164795
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,762.3720831996096
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,3761.656114279335
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,5377.201664007385
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5222.766864309539
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,4490.93629212693
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,558.8941217749052
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,682.2412524575391
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,3692.2471161940393
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,4218.690161124334
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,9031.804126184139
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2343.057163182536
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,8422.0548931553
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,3395.172386009857
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4259.273396575025
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,595.5878212994853
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2172.488346629028
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6351.78124911586
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,776.0197163048255
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4185.133496126656
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1521.3681715208359
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,593.7647486979212
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,673.4733520797513
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1712.1841383615968
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1585.8300321385884
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,12243.362501573201
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,807.5148453420469
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,615.783547998315
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,662.4183034352432
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,1521.606599976317
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,12821.506403711619
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1546.1075891737848
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,3985.1194677515114
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,655.9112327738683
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,738.2431250979636
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,11889.16820327558
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,646.0211033655332
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,6223.656692966501
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,10706.482733796543
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,4892.033729916174
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1714.1989070597328
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,851.4542940300726
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,12022.22495133215
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4096.6526912764275
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,5026.2040508132
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,5971.628959563429
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,482.5252225353123
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,14173.30561387224
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,1853.1884241890305
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,596.5543481701918
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,1124.1524796589547
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,2487.1174922048485
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,1637.3608909676616
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5249.368551696706
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,2680.7418034540874
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,6496.190255071425
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,586.5921925887576
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,12479.915592416159
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,5561.207988451583
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,777.8924774320041
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1910.3738829486667
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,5190.96043547635
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,6724.556619965427
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,2641.322066645914
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,987.7644706945738
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,6024.416684417743
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,915.126411414716
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,4137.932264148168
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,2978.271157021414
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,7421.572758245699
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1290.3510761325895
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,11779.405664589593
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,521.4363831753757
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,708.7182626646484
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,538.8147981597452
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,564.6734126217283
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,676.4904923537889
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,3354.3015082831903
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,608.0453109835732
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,4031.4177932641023
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,4741.225582343386
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2440.890230906896
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,1151.723685712338
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5674.343246759369
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,2597.11752814469
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,689.3004997471777
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,2563.3983523755323
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,14323.195608970867
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,974.6833047234625
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,5504.085129133328
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,11972.143427761263
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,6141.824179006504
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,987.7763666062665
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,4580.355540809743
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,7322.512191040007
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,652.7000411587057
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1406.3549234430075
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,527.1410722824696
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,749.9509991445142
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,688.4667797769529
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,17029.670940992884
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,2830.7078956976693
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,524.8392463305967
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,1185.3707307744166
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,5227.13885471418
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,13861.053531900425
4578,0.9,Premium,D,SI2,62.3,58.0,6.27,6.05,3.84,3660.5570398246555
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1251.689825537064
4580,0.32,Ideal,D,SI1,61.5,54.0,4.42,4.46,2.73,644.8240755894619
4581,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,5415.822483157087
4582,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88,1089.2285175525496
4583,0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,2146.2015836170676
4584,0.53,Ideal,H,VS1,61.6,57.0,5.18,5.24,3.21,1675.8487030947738
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,1568.884394340821
4586,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,1661.8243919319927
4587,0.32,Ideal,D,SI1,62.0,57.0,4.42,4.38,2.73,644.9811340526155
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,787.1249666597538
4589,0.91,Ideal,I,VS1,62.5,55.0,6.25,6.2,3.89,4164.789894636762
4590,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,1440.7373101805733
4591,0.3,Ideal,G,IF,62.1,54.0,4.3,4.33,2.68,782.1729537193079
4592,0.81,Ideal,F,VS2,61.9,55.0,6.0,5.95,3.7,3878.1156541153864
4593,1.62,Ideal,G,VS2,61.7,54.0,7.57,7.58,4.68,13428.012284417167
4594,0.33,Good,H,VS2,63.8,55.0,4.4,4.44,2.82,566.7942520524226
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,14025.84129548372
4596,1.2,Premium,I,SI2,59.0,60.0,6.99,6.95,4.11,4442.188337175331
4597,0.58,Ideal,G,VVS2,61.9,57.0,5.36,5.33,3.31,2355.6206750894303
4598,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,10299.615945875481
4599,1.2,Ideal,I,VS1,62.1,57.0,6.84,6.8,4.23,6996.659235694771
4600,0.85,Ideal,D,SI1,61.9,56.0,6.03,6.09,3.75,4033.8172313474865
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,565.1037775566724
4602,1.16,Ideal,D,VS2,62.1,57.0,6.7,6.73,4.17,8313.517086807859
4603,0.5,Very Good,F,SI2,62.5,56.0,5.05,5.09,3.17,1063.5641112633296
4604,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,1848.2476215508887
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,4108.859098488252
4606,1.22,Very Good,J,SI1,58.8,61.0,6.94,7.0,4.1,4454.548308872549
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1724.5609007592996
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,7396.430406067589
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,2505.0943146715304
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,17052.94778515214
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,718.578784452194
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,1493.8290173338523
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,3590.9552656597953
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,1641.7252770538573
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1398.42626713948
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,17994.03292345622
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,3970.2838218729494
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,7551.561850129862
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,10734.666093352727
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,2191.1099375301924
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,14543.469382324665
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,584.1524945663319
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,3139.1354065822347
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,14060.998700080703
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,2043.0651888121486
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,2560.749662740072
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,15945.026345614897
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,584.5351525942707
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,2847.3233772747562
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,648.7208604579415
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,1434.9895593082292
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,10804.986633315802
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,533.1803413454169
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,767.7846277244412
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,710.4209577287692
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,5670.6877638739115
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,10555.38415008854
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,689.2869675746949
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,1778.5577882053014
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,6269.649323109871
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,2045.9992955829603
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,537.8295187722134
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,5110.681551973042
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,2827.3177666618712
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,2029.245770171908
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,2167.9075463023823
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3437.447452310516
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,5542.122241059516
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,1401.1939518222464
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,512.9445122412226
